# STN;YYYYMMDD;wind;rain;snow;tunder;ice;covid_shock
240;20190724;40;0;0;0;0;0
240;20190724;40;0;0;0;0;0
240;20190724;60;0;0;0;0;0
240;20190724;60;0;0;0;0;0
240;20190724;60;0;0;0;0;0
240;20190724;70;0;0;0;0;0
240;20190724;40;0;0;0;0;0
240;20190724;70;0;0;0;0;0
240;20190724;40;0;0;0;0;0
240;20190724;40;0;0;0;0;0
240;20190724;20;0;0;0;0;0
240;20190724;20;0;0;0;0;0
240;20190724;20;0;0;0;0;0
240;20190724;10;0;0;0;0;0
240;20190724;0;0;0;0;0;0
240;20190725;10;0;0;0;0;0
240;20190725;10;0;0;0;0;0
240;20190725;0;0;0;0;0;0
240;20190725;10;0;0;0;0;0
240;20190725;10;0;0;0;0;0
240;20190725;10;0;0;0;0;0
240;20190725;20;0;0;0;0;0
240;20190725;30;0;0;0;0;0
240;20190725;20;0;0;0;0;0
240;20190725;30;0;0;0;0;0
240;20190725;30;0;0;0;0;0
240;20190725;40;0;0;0;0;0
240;20190725;50;0;0;0;0;0
240;20190725;50;0;0;0;0;0
240;20190725;40;0;0;0;0;0
240;20190725;40;0;0;0;0;0
240;20190725;30;0;0;0;0;0
240;20190725;30;0;0;0;0;0
240;20190725;30;0;0;0;0;0
240;20190725;40;0;0;0;0;0
240;20190725;40;0;0;0;0;0
240;20190725;40;0;0;0;0;0
240;20190725;50;0;0;0;0;0
240;20190725;30;0;0;0;0;0
240;20190726;60;1;0;1;0;0
240;20190726;40;1;0;1;0;0
240;20190726;30;1;0;1;0;0
240;20190726;30;0;0;0;0;0
240;20190726;40;0;0;0;0;0
240;20190726;60;0;0;0;0;0
240;20190726;80;0;0;0;0;0
240;20190726;60;0;0;0;0;0
240;20190726;60;0;0;0;0;0
240;20190726;60;0;0;0;0;0
240;20190726;50;0;0;0;0;0
240;20190726;70;0;0;0;0;0
240;20190726;50;0;0;0;0;0
240;20190726;50;0;0;0;0;0
240;20190726;70;0;0;0;0;0
240;20190726;60;0;0;0;0;0
240;20190726;50;0;0;0;0;0
240;20190726;40;0;0;0;0;0
240;20190726;80;0;0;0;0;0
240;20190726;70;0;0;0;0;0
240;20190726;40;0;0;0;0;0
240;20190726;30;0;0;0;0;0
240;20190726;20;0;0;0;0;0
240;20190726;20;0;0;0;0;0
240;20190727;20;0;0;1;0;0
240;20190727;20;0;0;1;0;0
240;20190727;20;0;0;0;0;0
240;20190727;0;0;0;0;0;0
240;20190727;40;0;0;0;0;0
240;20190727;30;0;0;0;0;0
240;20190727;30;0;0;0;0;0
240;20190727;30;0;0;0;0;0
240;20190727;20;0;0;0;0;0
240;20190727;20;0;0;0;0;0
240;20190727;20;0;0;0;0;0
240;20190727;40;0;0;0;0;0
240;20190727;60;0;0;0;0;0
240;20190727;70;0;0;0;0;0
240;20190727;70;0;0;0;0;0
240;20190727;50;0;0;0;0;0
240;20190727;40;0;0;0;0;0
240;20190727;50;0;0;0;0;0
240;20190727;50;0;0;0;0;0
240;20190727;50;0;0;0;0;0
240;20190727;30;0;0;0;0;0
240;20190727;40;0;0;0;0;0
240;20190727;30;0;0;0;0;0
240;20190727;10;0;0;0;0;0
240;20190728;20;0;0;0;0;0
240;20190728;20;0;0;0;0;0
240;20190728;30;0;0;0;0;0
240;20190728;30;0;0;0;0;0
240;20190728;30;0;0;0;0;0
240;20190728;20;0;0;0;0;0
240;20190728;20;0;0;0;0;0
240;20190728;30;0;0;0;0;0
240;20190728;30;0;0;0;0;0
240;20190728;10;0;0;0;0;0
240;20190728;70;0;0;0;0;0
240;20190728;60;0;0;0;0;0
240;20190728;60;0;0;0;0;0
240;20190728;60;1;0;0;0;0
240;20190728;60;0;0;0;0;0
240;20190728;80;0;0;0;0;0
240;20190728;70;0;0;0;0;0
240;20190728;60;0;0;0;0;0
240;20190728;60;0;0;0;0;0
240;20190728;60;0;0;0;0;0
240;20190728;50;0;0;0;0;0
240;20190728;50;0;0;0;0;0
240;20190728;40;0;0;0;0;0
240;20190728;20;0;0;0;0;0
240;20190729;30;0;0;0;0;0
240;20190729;20;0;0;0;0;0
240;20190729;30;0;0;0;0;0
240;20190729;40;0;0;0;0;0
240;20190729;40;0;0;0;0;0
240;20190729;40;0;0;0;0;0
240;20190729;30;0;0;0;0;0
240;20190729;30;0;0;0;0;0
240;20190729;30;0;0;0;0;0
240;20190729;30;0;0;0;0;0
240;20190729;50;0;0;0;0;0
240;20190729;50;0;0;0;0;0
240;20190729;50;0;0;0;0;0
240;20190729;40;0;0;0;0;0
240;20190729;40;0;0;0;0;0
240;20190729;30;0;0;0;0;0
240;20190729;30;0;0;0;0;0
240;20190729;30;0;0;0;0;0
240;20190729;20;0;0;0;0;0
240;20190729;10;0;0;0;0;0
240;20190729;10;0;0;0;0;0
240;20190729;20;0;0;0;0;0
240;20190729;20;0;0;0;0;0
240;20190729;30;0;0;0;0;0
240;20190730;30;0;0;0;0;0
240;20190730;30;0;0;0;0;0
240;20190730;20;0;0;0;0;0
240;20190730;20;0;0;0;0;0
240;20190730;20;0;0;0;0;0
240;20190730;20;0;0;0;0;0
240;20190730;30;0;0;0;0;0
240;20190730;40;0;0;0;0;0
240;20190730;40;0;0;0;0;0
240;20190730;30;0;0;0;0;0
240;20190730;60;0;0;0;0;0
240;20190730;60;0;0;0;0;0
240;20190730;60;0;0;0;0;0
240;20190730;70;0;0;0;0;0
240;20190730;70;0;0;0;0;0
240;20190730;40;0;0;0;0;0
240;20190730;30;0;0;0;0;0
240;20190730;70;0;0;0;0;0
240;20190730;60;0;0;0;0;0
240;20190730;50;0;0;0;0;0
240;20190730;50;0;0;0;0;0
240;20190730;40;0;0;0;0;0
240;20190730;40;0;0;0;0;0
240;20190730;40;0;0;0;0;0
240;20190731;40;0;0;0;0;0
240;20190731;40;0;0;0;0;0
240;20190731;40;0;0;0;0;0
240;20190731;50;0;0;0;0;0
240;20190731;70;0;0;0;0;0
240;20190731;60;0;0;0;0;0
240;20190731;80;0;0;0;0;0
240;20190731;100;0;0;0;0;0
240;20190731;90;0;0;0;0;0
240;20190731;50;1;0;0;0;0
240;20190731;80;1;0;0;0;0
240;20190731;60;1;0;1;0;0
240;20190731;80;1;0;1;0;0
240;20190731;70;1;0;1;0;0
240;20190731;80;1;0;1;0;0
240;20190731;90;0;0;0;0;0
240;20190731;80;0;0;0;0;0
240;20190731;70;0;0;0;0;0
240;20190731;60;0;0;0;0;0
240;20190731;50;0;0;0;0;0
240;20190731;50;0;0;0;0;0
240;20190731;50;0;0;0;0;0
240;20190731;40;0;0;0;0;0
240;20190731;50;1;0;0;0;0
240;20190801;40;1;0;0;0;0
240;20190801;40;1;0;0;0;0
240;20190801;40;1;0;0;0;0
240;20190801;50;0;0;0;0;0
240;20190801;40;0;0;0;0;0
240;20190801;50;1;0;0;0;0
240;20190801;50;1;0;0;0;0
240;20190801;50;1;0;0;0;0
240;20190801;70;1;0;0;0;0
240;20190801;70;0;0;0;0;0
240;20190801;80;0;0;0;0;0
240;20190801;70;0;0;0;0;0
240;20190801;80;0;0;0;0;0
240;20190801;70;0;0;0;0;0
240;20190801;80;0;0;0;0;0
240;20190801;70;0;0;0;0;0
240;20190801;70;0;0;0;0;0
240;20190801;60;0;0;0;0;0
240;20190801;50;0;0;0;0;0
240;20190801;50;0;0;0;0;0
240;20190801;40;0;0;0;0;0
240;20190801;40;0;0;0;0;0
240;20190801;40;0;0;0;0;0
240;20190801;50;0;0;0;0;0
240;20190802;50;0;0;0;0;0
240;20190802;50;0;0;0;0;0
240;20190802;50;1;0;0;0;0
240;20190802;50;1;0;0;0;0
240;20190802;40;0;0;0;0;0
240;20190802;50;1;0;0;0;0
240;20190802;50;1;0;0;0;0
240;20190802;60;1;0;0;0;0
240;20190802;60;1;0;0;0;0
240;20190802;50;1;0;0;0;0
240;20190802;70;1;0;0;0;0
240;20190802;70;1;0;0;0;0
240;20190802;70;1;0;0;0;0
240;20190802;50;1;0;0;0;0
240;20190802;50;1;0;0;0;0
240;20190802;60;1;0;0;0;0
240;20190802;40;0;0;0;0;0
240;20190802;40;0;0;0;0;0
240;20190802;50;0;0;0;0;0
240;20190802;60;0;0;0;0;0
240;20190802;30;0;0;0;0;0
240;20190802;40;0;0;0;0;0
240;20190802;30;0;0;0;0;0
240;20190802;30;0;0;0;0;0
240;20190803;30;0;0;0;0;0
240;20190803;30;0;0;0;0;0
240;20190803;40;0;0;0;0;0
240;20190803;20;0;0;0;0;0
240;20190803;20;0;0;0;0;0
240;20190803;30;0;0;0;0;0
240;20190803;40;0;0;0;0;0
240;20190803;40;0;0;0;0;0
240;20190803;30;0;0;0;0;0
240;20190803;50;0;0;0;0;0
240;20190803;40;0;0;0;0;0
240;20190803;40;0;0;0;0;0
240;20190803;60;0;0;0;0;0
240;20190803;50;0;0;0;0;0
240;20190803;40;0;0;0;0;0
240;20190803;30;0;0;0;0;0
240;20190803;40;0;0;0;0;0
240;20190803;40;0;0;0;0;0
240;20190803;30;0;0;0;0;0
240;20190803;20;0;0;0;0;0
240;20190803;10;0;0;0;0;0
240;20190803;10;0;0;0;0;0
240;20190803;10;0;0;0;0;0
240;20190803;10;0;0;0;0;0
240;20190804;0;0;0;0;0;0
240;20190804;0;0;0;0;0;0
240;20190804;0;0;0;0;0;0
240;20190804;10;0;0;0;0;0
240;20190804;10;0;0;0;0;0
240;20190804;20;0;0;0;0;0
240;20190804;20;0;0;0;0;0
240;20190804;20;0;0;0;0;0
240;20190804;30;0;0;0;0;0
240;20190804;30;0;0;0;0;0
240;20190804;30;0;0;0;0;0
240;20190804;20;0;0;0;0;0
240;20190804;30;0;0;0;0;0
240;20190804;30;0;0;0;0;0
240;20190804;20;0;0;0;0;0
240;20190804;30;0;0;0;0;0
240;20190804;30;0;0;0;0;0
240;20190804;20;0;0;0;0;0
240;20190804;20;0;0;0;0;0
240;20190804;20;0;0;0;0;0
240;20190804;30;0;0;0;0;0
240;20190804;20;0;0;0;0;0
240;20190804;40;0;0;0;0;0
240;20190804;30;0;0;0;0;0
240;20190805;10;0;0;0;0;0
240;20190805;20;1;0;0;0;0
240;20190805;30;1;0;0;0;0
240;20190805;10;1;0;0;0;0
240;20190805;20;0;0;0;0;0
240;20190805;30;0;0;0;0;0
240;20190805;60;0;0;0;0;0
240;20190805;70;0;0;0;0;0
240;20190805;70;0;0;0;0;0
240;20190805;80;0;0;0;0;0
240;20190805;70;0;0;0;0;0
240;20190805;80;0;0;0;0;0
240;20190805;80;0;0;0;0;0
240;20190805;80;0;0;0;0;0
240;20190805;70;0;0;0;0;0
240;20190805;70;0;0;0;0;0
240;20190805;70;0;0;0;0;0
240;20190805;60;0;0;0;0;0
240;20190805;60;0;0;0;0;0
240;20190805;50;0;0;0;0;0
240;20190805;50;0;0;0;0;0
240;20190805;60;0;0;0;0;0
240;20190805;60;0;0;0;0;0
240;20190805;40;0;0;0;0;0
240;20190806;40;0;0;0;0;0
240;20190806;30;0;0;0;0;0
240;20190806;40;0;0;0;0;0
240;20190806;40;0;0;0;0;0
240;20190806;30;0;0;0;0;0
240;20190806;40;0;0;0;0;0
240;20190806;70;0;0;0;0;0
240;20190806;70;1;0;0;0;0
240;20190806;70;0;0;0;0;0
240;20190806;70;0;0;0;0;0
240;20190806;70;0;0;0;0;0
240;20190806;60;0;0;0;0;0
240;20190806;60;0;0;0;0;0
240;20190806;70;0;0;0;0;0
240;20190806;60;0;0;0;0;0
240;20190806;70;0;0;0;0;0
240;20190806;70;0;0;0;0;0
240;20190806;40;0;0;0;0;0
240;20190806;40;0;0;0;0;0
240;20190806;30;0;0;0;0;0
240;20190806;30;0;0;0;0;0
240;20190806;30;0;0;0;0;0
240;20190806;30;0;0;0;0;0
240;20190806;40;0;0;0;0;0
240;20190807;40;0;0;0;0;0
240;20190807;60;0;0;0;0;0
240;20190807;50;1;0;0;0;0
240;20190807;50;1;0;0;0;0
240;20190807;50;1;0;0;0;0
240;20190807;50;1;0;0;0;0
240;20190807;60;0;0;0;0;0
240;20190807;70;0;0;0;0;0
240;20190807;70;0;0;0;0;0
240;20190807;90;0;0;0;0;0
240;20190807;100;0;0;0;0;0
240;20190807;90;0;0;0;0;0
240;20190807;100;1;0;0;0;0
240;20190807;80;0;0;0;0;0
240;20190807;90;0;0;0;0;0
240;20190807;90;0;0;0;0;0
240;20190807;80;0;0;0;0;0
240;20190807;80;0;0;0;0;0
240;20190807;70;0;0;0;0;0
240;20190807;60;0;0;0;0;0
240;20190807;50;0;0;0;0;0
240;20190807;60;0;0;0;0;0
240;20190807;60;0;0;0;0;0
240;20190807;50;0;0;0;0;0
240;20190808;50;0;0;0;0;0
240;20190808;60;0;0;0;0;0
240;20190808;40;0;0;0;0;0
240;20190808;40;0;0;0;0;0
240;20190808;50;1;0;0;0;0
240;20190808;40;0;0;0;0;0
240;20190808;60;0;0;0;0;0
240;20190808;70;0;0;0;0;0
240;20190808;70;0;0;0;0;0
240;20190808;60;0;0;0;0;0
240;20190808;80;0;0;0;0;0
240;20190808;70;0;0;0;0;0
240;20190808;70;0;0;0;0;0
240;20190808;70;0;0;0;0;0
240;20190808;50;0;0;0;0;0
240;20190808;50;0;0;0;0;0
240;20190808;40;0;0;0;0;0
240;20190808;30;0;0;0;0;0
240;20190808;10;0;0;0;0;0
240;20190808;10;0;0;0;0;0
240;20190808;10;0;0;0;0;0
240;20190808;20;0;0;0;0;0
240;20190808;20;0;0;0;0;0
240;20190808;20;0;0;0;0;0
240;20190809;30;0;0;0;0;0
240;20190809;50;0;0;0;0;0
240;20190809;40;0;0;0;0;0
240;20190809;50;0;0;0;0;0
240;20190809;50;1;0;0;0;0
240;20190809;40;1;0;0;0;0
240;20190809;60;1;0;0;0;0
240;20190809;60;1;0;0;0;0
240;20190809;70;1;0;0;0;0
240;20190809;50;1;0;0;0;0
240;20190809;60;1;0;0;0;0
240;20190809;60;1;0;0;0;0
240;20190809;60;1;0;0;0;0
240;20190809;70;0;0;0;0;0
240;20190809;70;0;0;0;0;0
240;20190809;60;0;0;0;0;0
240;20190809;70;0;0;0;0;0
240;20190809;60;0;0;0;0;0
240;20190809;40;1;0;1;0;0
240;20190809;40;1;0;1;0;0
240;20190809;40;0;0;0;0;0
240;20190809;40;0;0;0;0;0
240;20190809;60;0;0;0;0;0
240;20190809;70;0;0;0;0;0
240;20190810;70;0;0;0;0;0
240;20190810;70;0;0;0;0;0
240;20190810;80;0;0;0;0;0
240;20190810;90;0;0;0;0;0
240;20190810;80;1;0;0;0;0
240;20190810;100;0;0;0;0;0
240;20190810;100;1;0;0;0;0
240;20190810;100;1;0;0;0;0
240;20190810;110;1;0;0;0;0
240;20190810;120;1;0;0;0;0
240;20190810;140;0;0;0;0;0
240;20190810;120;0;0;0;0;0
240;20190810;140;0;0;0;0;0
240;20190810;160;1;0;0;0;0
240;20190810;160;0;0;0;0;0
240;20190810;150;0;0;0;0;0
240;20190810;170;0;0;0;0;0
240;20190810;150;0;0;0;0;0
240;20190810;150;0;0;0;0;0
240;20190810;130;0;0;0;0;0
240;20190810;120;0;0;0;0;0
240;20190810;100;0;0;0;0;0
240;20190810;100;0;0;0;0;0
240;20190810;90;0;0;0;0;0
240;20190811;70;0;0;0;0;0
240;20190811;70;0;0;0;0;0
240;20190811;70;0;0;0;0;0
240;20190811;90;0;0;0;0;0
240;20190811;80;1;0;0;0;0
240;20190811;80;0;0;0;0;0
240;20190811;70;0;0;0;0;0
240;20190811;90;1;0;0;0;0
240;20190811;100;1;0;0;0;0
240;20190811;90;0;0;0;0;0
240;20190811;100;1;0;0;0;0
240;20190811;80;1;0;0;0;0
240;20190811;80;0;0;0;0;0
240;20190811;80;1;0;0;0;0
240;20190811;90;1;0;0;0;0
240;20190811;70;0;0;0;0;0
240;20190811;70;0;0;0;0;0
240;20190811;60;0;0;0;0;0
240;20190811;70;0;0;0;0;0
240;20190811;60;0;0;0;0;0
240;20190811;50;0;0;0;0;0
240;20190811;50;0;0;0;0;0
240;20190811;60;0;0;0;0;0
240;20190811;60;0;0;0;0;0
240;20190812;50;0;0;0;0;0
240;20190812;50;1;0;0;0;0
240;20190812;40;1;0;0;0;0
240;20190812;40;1;0;0;0;0
240;20190812;50;1;0;0;0;0
240;20190812;60;1;0;0;0;0
240;20190812;40;1;0;0;0;0
240;20190812;60;1;0;0;0;0
240;20190812;60;1;0;0;0;0
240;20190812;40;1;0;1;0;0
240;20190812;60;1;0;0;0;0
240;20190812;30;1;0;1;0;0
240;20190812;60;1;0;1;0;0
240;20190812;40;1;0;0;0;0
240;20190812;30;1;0;0;0;0
240;20190812;30;0;0;0;0;0
240;20190812;30;0;0;0;0;0
240;20190812;30;0;0;0;0;0
240;20190812;20;0;0;0;0;0
240;20190812;10;1;0;0;0;0
240;20190812;30;1;0;0;0;0
240;20190812;20;1;0;0;0;0
240;20190812;0;1;0;0;0;0
240;20190812;10;1;0;0;0;0
240;20190813;20;1;0;0;0;0
240;20190813;70;1;0;0;0;0
240;20190813;10;1;0;0;0;0
240;20190813;20;0;0;1;0;0
240;20190813;40;1;0;1;0;0
240;20190813;40;0;0;0;0;0
240;20190813;40;0;0;0;0;0
240;20190813;50;0;0;0;0;0
240;20190813;70;0;0;0;0;0
240;20190813;70;0;0;0;0;0
240;20190813;50;0;0;0;0;0
240;20190813;80;1;0;0;0;0
240;20190813;40;1;0;0;0;0
240;20190813;80;1;0;1;0;0
240;20190813;90;0;0;0;0;0
240;20190813;60;0;0;0;0;0
240;20190813;60;0;0;0;0;0
240;20190813;50;1;0;1;0;0
240;20190813;30;1;0;1;0;0
240;20190813;30;0;0;0;0;0
240;20190813;30;0;0;0;0;0
240;20190813;30;0;0;0;0;0
240;20190813;30;0;0;0;0;0
240;20190813;40;0;0;0;0;0
240;20190814;30;0;0;0;0;0
240;20190814;50;0;0;0;0;0
240;20190814;50;1;0;0;0;0
240;20190814;50;1;0;0;0;0
240;20190814;40;0;0;0;0;0
240;20190814;40;0;0;0;0;0
240;20190814;50;0;0;0;0;0
240;20190814;60;0;0;0;0;0
240;20190814;60;0;0;0;0;0
240;20190814;50;0;0;0;0;0
240;20190814;70;0;0;0;0;0
240;20190814;70;0;0;0;0;0
240;20190814;70;0;0;0;0;0
240;20190814;80;0;0;0;0;0
240;20190814;70;0;0;0;0;0
240;20190814;50;1;0;0;0;0
240;20190814;40;1;0;0;0;0
240;20190814;50;1;0;0;0;0
240;20190814;30;1;0;0;0;0
240;20190814;40;1;0;0;0;0
240;20190814;50;1;0;0;0;0
240;20190814;60;1;0;0;0;0
240;20190814;70;1;0;0;0;0
240;20190814;60;1;0;0;0;0
240;20190815;70;1;0;0;0;0
240;20190815;60;1;0;0;0;0
240;20190815;60;0;0;0;0;0
240;20190815;70;1;0;0;0;0
240;20190815;70;1;0;0;0;0
240;20190815;70;1;0;0;0;0
240;20190815;40;1;0;0;0;0
240;20190815;80;1;0;0;0;0
240;20190815;80;0;0;0;0;0
240;20190815;90;0;0;0;0;0
240;20190815;100;0;0;0;0;0
240;20190815;80;0;0;0;0;0
240;20190815;100;1;0;0;0;0
240;20190815;100;1;0;0;0;0
240;20190815;90;1;0;0;0;0
240;20190815;100;0;0;0;0;0
240;20190815;80;1;0;0;0;0
240;20190815;60;0;0;0;0;0
240;20190815;60;0;0;0;0;0
240;20190815;50;0;0;0;0;0
240;20190815;50;0;0;0;0;0
240;20190815;40;0;0;0;0;0
240;20190815;30;0;0;0;0;0
240;20190815;10;0;0;0;0;0
240;20190816;20;0;0;0;0;0
240;20190816;30;0;0;0;0;0
240;20190816;20;0;0;0;0;0
240;20190816;20;0;0;0;0;0
240;20190816;30;0;0;0;0;0
240;20190816;20;0;0;0;0;0
240;20190816;30;0;0;0;0;0
240;20190816;40;0;0;0;0;0
240;20190816;50;0;0;0;0;0
240;20190816;70;0;0;0;0;0
240;20190816;70;0;0;0;0;0
240;20190816;70;0;0;0;0;0
240;20190816;50;0;0;0;0;0
240;20190816;60;0;0;0;0;0
240;20190816;70;0;0;0;0;0
240;20190816;60;0;0;0;0;0
240;20190816;60;1;0;0;0;0
240;20190816;50;1;0;0;0;0
240;20190816;40;1;0;0;0;0
240;20190816;40;1;0;0;0;0
240;20190816;40;1;0;0;0;0
240;20190816;40;1;0;0;0;0
240;20190816;60;1;0;0;0;0
240;20190816;60;1;0;0;0;0
240;20190817;50;1;0;0;0;0
240;20190817;60;1;0;0;0;0
240;20190817;70;1;0;0;0;0
240;20190817;70;1;0;0;0;0
240;20190817;70;1;0;0;0;0
240;20190817;80;1;0;0;0;0
240;20190817;70;0;0;0;0;0
240;20190817;70;0;0;0;0;0
240;20190817;70;1;0;0;0;0
240;20190817;90;0;0;0;0;0
240;20190817;70;0;0;0;0;0
240;20190817;70;0;0;0;0;0
240;20190817;70;1;0;0;0;0
240;20190817;60;1;0;0;0;0
240;20190817;60;0;0;0;0;0
240;20190817;80;0;0;0;0;0
240;20190817;70;0;0;0;0;0
240;20190817;50;0;0;0;0;0
240;20190817;40;0;0;0;0;0
240;20190817;50;0;0;0;0;0
240;20190817;40;0;0;0;0;0
240;20190817;40;0;0;0;0;0
240;20190817;40;0;0;0;0;0
240;20190817;40;0;0;0;0;0
240;20190818;40;0;0;0;0;0
240;20190818;50;1;0;0;0;0
240;20190818;40;1;0;0;0;0
240;20190818;40;1;0;0;0;0
240;20190818;50;1;0;0;0;0
240;20190818;50;1;0;0;0;0
240;20190818;50;1;0;0;0;0
240;20190818;50;1;0;0;0;0
240;20190818;50;1;0;0;0;0
240;20190818;30;1;0;0;0;0
240;20190818;40;0;0;0;0;0
240;20190818;60;0;0;0;0;0
240;20190818;50;0;0;0;0;0
240;20190818;70;0;0;0;0;0
240;20190818;60;0;0;0;0;0
240;20190818;70;0;0;0;0;0
240;20190818;70;0;0;0;0;0
240;20190818;80;0;0;0;0;0
240;20190818;60;0;0;0;0;0
240;20190818;50;0;0;0;0;0
240;20190818;60;0;0;0;0;0
240;20190818;50;0;0;0;0;0
240;20190818;50;0;0;0;0;0
240;20190818;50;0;0;0;0;0
240;20190819;50;0;0;0;0;0
240;20190819;50;0;0;0;0;0
240;20190819;40;0;0;0;0;0
240;20190819;40;1;0;0;0;0
240;20190819;50;1;0;0;0;0
240;20190819;50;1;0;0;0;0
240;20190819;80;0;0;0;0;0
240;20190819;70;0;0;0;0;0
240;20190819;90;0;0;0;0;0
240;20190819;90;0;0;0;0;0
240;20190819;100;1;0;0;0;0
240;20190819;90;0;0;0;0;0
240;20190819;90;0;0;0;0;0
240;20190819;90;0;0;0;0;0
240;20190819;90;0;0;0;0;0
240;20190819;80;0;0;0;0;0
240;20190819;90;0;0;0;0;0
240;20190819;90;0;0;0;0;0
240;20190819;70;0;0;0;0;0
240;20190819;60;0;0;0;0;0
240;20190819;60;0;0;0;0;0
240;20190819;60;0;0;0;0;0
240;20190819;50;1;0;0;0;0
240;20190819;40;1;0;0;0;0
240;20190820;40;0;0;0;0;0
240;20190820;40;0;0;0;0;0
240;20190820;40;0;0;0;0;0
240;20190820;40;0;0;0;0;0
240;20190820;40;0;0;0;0;0
240;20190820;40;1;0;0;0;0
240;20190820;50;1;0;0;0;0
240;20190820;60;0;0;0;0;0
240;20190820;70;0;0;0;0;0
240;20190820;80;0;0;0;0;0
240;20190820;70;0;0;0;0;0
240;20190820;80;0;0;0;0;0
240;20190820;70;0;0;0;0;0
240;20190820;80;0;0;0;0;0
240;20190820;70;0;0;0;0;0
240;20190820;60;0;0;0;0;0
240;20190820;50;0;0;0;0;0
240;20190820;60;0;0;0;0;0
240;20190820;30;0;0;0;0;0
240;20190820;10;0;0;0;0;0
240;20190820;10;0;0;0;0;0
240;20190820;20;0;0;0;0;0
240;20190820;20;0;0;0;0;0
240;20190820;20;0;0;0;0;0
240;20190821;10;0;0;0;0;0
240;20190821;20;0;0;0;0;0
240;20190821;20;0;0;0;0;0
240;20190821;20;0;0;0;0;0
240;20190821;20;0;0;0;0;0
240;20190821;20;0;0;0;0;0
240;20190821;30;0;0;0;0;0
240;20190821;30;0;0;0;0;0
240;20190821;40;0;0;0;0;0
240;20190821;50;0;0;0;0;0
240;20190821;50;0;0;0;0;0
240;20190821;30;0;0;0;0;0
240;20190821;20;0;0;0;0;0
240;20190821;30;0;0;0;0;0
240;20190821;10;0;0;0;0;0
240;20190821;40;0;0;0;0;0
240;20190821;30;0;0;0;0;0
240;20190821;20;0;0;0;0;0
240;20190821;10;0;0;0;0;0
240;20190821;10;0;0;0;0;0
240;20190821;10;0;0;0;0;0
240;20190821;10;0;0;0;0;0
240;20190821;0;0;0;0;0;0
240;20190821;10;0;0;0;0;0
240;20190822;10;0;0;0;0;0
240;20190822;10;0;0;0;0;0
240;20190822;30;0;0;0;0;0
240;20190822;10;0;0;0;0;0
240;20190822;20;0;0;0;0;0
240;20190822;20;0;0;0;0;0
240;20190822;30;0;0;0;0;0
240;20190822;40;0;0;0;0;0
240;20190822;50;0;0;0;0;0
240;20190822;60;0;0;0;0;0
240;20190822;60;0;0;0;0;0
240;20190822;60;0;0;0;0;0
240;20190822;70;0;0;0;0;0
240;20190822;60;0;0;0;0;0
240;20190822;60;0;0;0;0;0
240;20190822;60;0;0;0;0;0
240;20190822;60;0;0;0;0;0
240;20190822;40;0;0;0;0;0
240;20190822;30;0;0;0;0;0
240;20190822;30;0;0;0;0;0
240;20190822;20;0;0;0;0;0
240;20190822;40;0;0;0;0;0
240;20190822;20;0;0;0;0;0
240;20190822;20;0;0;0;0;0
240;20190823;20;0;0;0;0;0
240;20190823;20;0;0;0;0;0
240;20190823;30;0;0;0;0;0
240;20190823;20;0;0;0;0;0
240;20190823;20;0;0;0;0;0
240;20190823;10;0;0;0;0;0
240;20190823;20;0;0;0;0;0
240;20190823;20;0;0;0;0;0
240;20190823;10;0;0;0;0;0
240;20190823;20;0;0;0;0;0
240;20190823;10;0;0;0;0;0
240;20190823;20;0;0;0;0;0
240;20190823;20;0;0;0;0;0
240;20190823;10;0;0;0;0;0
240;20190823;20;0;0;0;0;0
240;20190823;20;0;0;0;0;0
240;20190823;30;0;0;0;0;0
240;20190823;30;0;0;0;0;0
240;20190823;20;0;0;0;0;0
240;20190823;30;0;0;0;0;0
240;20190823;40;0;0;0;0;0
240;20190823;30;0;0;0;0;0
240;20190823;30;0;0;0;0;0
240;20190823;20;0;0;0;0;0
240;20190824;20;0;0;0;0;0
240;20190824;30;0;0;0;0;0
240;20190824;10;0;0;0;0;0
240;20190824;20;0;0;0;0;0
240;20190824;10;0;0;0;0;0
240;20190824;20;0;0;0;0;0
240;20190824;20;0;0;0;0;0
240;20190824;20;0;0;0;0;0
240;20190824;20;0;0;0;0;0
240;20190824;20;0;0;0;0;0
240;20190824;10;0;0;0;0;0
240;20190824;20;0;0;0;0;0
240;20190824;30;0;0;0;0;0
240;20190824;30;0;0;0;0;0
240;20190824;30;0;0;0;0;0
240;20190824;20;0;0;0;0;0
240;20190824;20;0;0;0;0;0
240;20190824;10;0;0;0;0;0
240;20190824;10;0;0;0;0;0
240;20190824;20;0;0;0;0;0
240;20190824;20;0;0;0;0;0
240;20190824;10;0;0;0;0;0
240;20190824;10;0;0;0;0;0
240;20190824;10;0;0;0;0;0
240;20190825;10;0;0;0;0;0
240;20190825;10;0;0;0;0;0
240;20190825;10;0;0;0;0;0
240;20190825;10;0;0;0;0;0
240;20190825;10;0;0;0;0;0
240;20190825;20;0;0;0;0;0
240;20190825;10;0;0;0;0;0
240;20190825;20;0;0;0;0;0
240;20190825;20;0;0;0;0;0
240;20190825;20;0;0;0;0;0
240;20190825;30;0;0;0;0;0
240;20190825;20;0;0;0;0;0
240;20190825;20;0;0;0;0;0
240;20190825;20;0;0;0;0;0
240;20190825;10;0;0;0;0;0
240;20190825;20;0;0;0;0;0
